id,user_id,sentiment,text,processed_text,hashtags
263356772209807360,446623531,positive,Everyone talks about eli manning being the best in the 4th qtr. Jay cutler has the best qbr rating in 4th qtr in the nfl #GetSome #DaBears,everyone talk eli manning best 4th qtr jay cutler best qbr rating 4th qtr nfl getsome dabears,"['GetSome', 'DaBears']"
263719060146094080,50532153,positive,Can Channing Tatum be a stripper again just for me on my 18th Birthday?! ;),channing tatum stripper 18th birthday,[]
261550720992567296,166006850,objective-OR-neutral,"I might go to Pierce the Veil at Northern Lights (SOLD OUT) in Albany, NY - Oct 31 http://bnds.in/TDRnKE ",might go pierce veil northern light sold albany ny oct 31 httpbndsintdrnke,[]
262689629919125504,79851746,neutral,victor cruz aint do the salsa ALL game...he's overdue....its the 4th quarter...its TIME,victor cruz aint salsa gamehes overdueits 4th quarterits time,[]
264243350260027392,390547648,negative,Think imma go see Flight tomorrow.. Denzel's the shit,think imma go see flight tomorrow denzels shit,[]
264170532935696384,342408552,objective,"Sunday's at 5pm CST, Tune in for ""The Sunday Blues"" on Underground Radio. An hour show with Blues musical styles,... http://fb.me/16g3H8krG ",sunday 5pm cst tune sunday blue underground radio hour show blue musical style httpfbme16g3h8krg,[]
239478045419921408,171607513,negative,"@JaggerHope91 oiler fans are unhappy with, 45 points each season, Gagner as their 2nd line C. Habs fans should hate 28 point Eller as a 2C.",jaggerhope91 oiler fan unhappy 45 point season gagner 2nd line c habs fan hate 28 point eller 2c,[]
262773700561096706,251485806,positive,NO14 - DEN 34; Peyton and Eli may meet in the Super Bowl if both Denver and the New York Giants keep winning like they did Sunday,no14 den 34 peyton eli may meet super bowl denver new york giant keep winning like sunday,[]
259268223776731136,245034403,negative,Fran says Paterno was very congenial to the media in his early years. Age & perhaps betrayal by media may be part of his rift with media.,fran say paterno congenial medium early year age perhaps betrayal medium may part rift medium,[]
262431980078104576,259597230,positive,@scubaselia fancy going to the leonard cohen concert with me n my madre november 9? It should be heavenly,scubaselia fancy going leonard cohen concert n madre november 9 heavenly,[]
255771096744345600,172589611,neutral,"Cundiff got released. I think he's outta the league now, especially if that quote on the TL this past Sunday was real",cundiff got released think he outta league especially quote tl past sunday real,[]
256388555700596737,583703650,objective-OR-neutral,Time for Russia to win big match - Capello: Russia manager Fabio Capello on Thursday said that he intended to re... http://bit.ly/Q1a9Fb ,time russia win big match capello russia manager fabio capello thursday said intended httpbitlyq1a9fb,[]
264140401567477760,379984862,negative,The new Bruno Mars song is wicked. It sounds like a cross between the Police and Michael Jackson. I may or may not play it 14 times/day..!,new bruno mar song wicked sound like cross police michael jackson may may play 14 timesday,[]
264243488453955584,282034984,positive,"Good Morning my Friends, wish You very nice Friday with love, peace, Art and mutual respect -:)",good morning friend wish nice friday love peace art mutual respect,[]
252364129707368449,180065373,objective,HOT! Jim Ross and Alicia Fox will be playing in the Kendrick Perkins Celebrity Poker Tournament tomorrow afterno... http://tinyurl.com/2 ,hot jim ross alicia fox playing kendrick perkins celebrity poker tournament tomorrow afterno httptinyurlcom2,[]
262544381616197633,356047923,objective-OR-neutral,"These are 3 new Avril Lavigne songs from the 5th album: 1. HUSH HUSH: Songwriter/Composer: David Hodges,Chad Kroeger & Avril Lavigne.",3 new avril lavigne song 5th album 1 hush hush songwritercomposer david hodgeschad kroeger avril lavigne,[]
247870657654833154,778112179,positive,May possibly like Dream High 2 better than the original! #gasp!,may possibly like dream high 2 better original gasp,['gasp']
248389866558214144,833155597,negative,"@GuildWars2 C'mon guys fix this please, i dont want this to end up how Diablo III did....... :.(",guildwars2 cmon guy fix please dont want end diablo iii,[]
216924737501265920,251975295,objective-OR-neutral,Dr. Mohamed Morsi announced as Egypt's first elected President after the glorious 25th of Jan Revolution..,dr mohamed morsi announced egypt first elected president glorious 25th jan revolution,[]
247906557600342016,17747332,neutral,"Rob Lowe who portrayed Drew Peterson, now takes on Casey Anthony prosecutor: On Monday it was revealed that Rob ... http://exm.nr/PBROPc ",rob lowe portrayed drew peterson take casey anthony prosecutor monday revealed rob httpexmnrpbropc,[]
263238714262700032,15633710,positive,"Have you picked up your December issue of WDC yet? It includes a full in-depth review of Nikon's D600,... http://fb.me/2daB3HI28 ",picked december issue wdc yet includes full indepth review nikons d600 httpfbme2dab3hi28,[]
261327014701723648,235341109,negative,"Axl Rose is trending worldwide just because he sat his butt on a chair to talk on live tv and drink water out of a mug. Bow down, peasants.",axl rose trending worldwide sat butt chair talk live tv drink water mug bow peasant,[]
263543591727689728,256555379,positive,"Looking forward to going to Carrow Rd tonight. Last time we were there, Bale scored 2 and we were 3rd. Do not want extra time though",looking forward going carrow rd tonight last time bale scored 2 3rd want extra time though,[]
245261758711881728,299430462,objective,How Lillian Bassman images pair against the Jason Wu Spring/Summer 2013 Runway show http://dec-a-porter.blogspot.com/2012/09/new-york-fashion-week-jason-wu.html?spref=tw … #Photography #Art #design #fashion,lillian bassman image pair jason wu springsummer 2013 runway show httpdecaporterblogspotcom201209newyorkfashionweekjasonwuhtmlspreftw photography art design fashion,"['Photography', 'Art', 'design', 'fashion']"
262311874106904576,129566049,positive,@lukeymoore Good luck tomorrow! I did it once. Big David James and Harry Redknapp started the race. They wore bomber jackets...,lukeymoore good luck tomorrow big david james harry redknapp started race wore bomber jacket,[]
261275586255802368,308119583,objective-OR-neutral,Working tonight is seriously interfering with the fact that its Wednesday and The Challenge is on #wahh #getmeouttahere,working tonight seriously interfering fact wednesday challenge wahh getmeouttahere,"['wahh', 'getmeouttahere']"
263483410192932864,293690090,objective-OR-neutral,"Delmar Johnson will interview about new release of book! BOCI Talk Radio @ 10am CST on October 31st. Listen,... http://fb.me/1s1LMRzAy ",delmar johnson interview new release book boci talk radio 10am cst october 31st listen httpfbme1s1lmrzay,[]
264198793812127747,35198614,objective-OR-neutral,A reminder to all Hong Kong Optimist Sailors: you must pre-book your Prizegiving Curry Buffet for Sunday. Deadline... http://fb.me/wwjCC5Cm ,reminder hong kong optimist sailor must prebook prizegiving curry buffet sunday deadline httpfbmewwjcc5cm,[]
257594767532244993,338000640,negative,Seems my new iPod doesn't like Kasabian very much- laptop has crashed every time it's got to syncing Empire. 10th time lucky...,seems new ipod doesnt like kasabian much laptop crashed every time got syncing empire 10th time lucky,[]
257609401584742400,633263206,objective-OR-neutral,This like being in 2nd place at the Superbowl.#MadeMyDay,like 2nd place superbowlmademyday,['MadeMyDay']
260790583344377856,122764385,positive,This Friday we celebrate/mock the love of Avril and Chad. https://www.facebook.com/events/449748015076267/?fref=ts …,friday celebratemock love avril chad httpswwwfacebookcomevents449748015076267frefts,[]
259443837339041792,15612308,positive,Like if you're proactive about your health! Don't miss THIS SUNDAY'S live Google+ Hangout about genetic... http://fb.me/1WEAn60TK ,like youre proactive health dont miss sunday live google hangout genetic httpfbme1wean60tk,[]
262351452457021440,232426009,objective,ima order some tickets for the Senior BOwl in JAnuary,ima order ticket senior bowl january,[]
244804450710061056,533185090,objective,Democratic leaders see this video report & the CoNi report & find out the truth on 7th Feb in Maldives http://www.youtube.com/watch?v=05IPozTuUpQ&feature=related …,democratic leader see video report coni report find truth 7th feb maldives httpwwwyoutubecomwatchv05ipoztuupqfeaturerelated,[]
256787668367704066,610413207,objective-OR-neutral,Grammys concert pays moving tribute to Whitney Houston: Whitney Houston was given a final sendoff by the Grammys on Thursday as Halle...,grammys concert pay moving tribute whitney houston whitney houston given final sendoff grammys thursday halle,[]
263295819996880896,117096248,neutral,I wanna go to Chapel Hill tomorrow night but its going to be so cold. I'll just go to work instead!,wan na go chapel hill tomorrow night going cold ill go work instead,[]
264227647813476352,410981914,objective,Shopping after the Bell Game Saturday .,shopping bell game saturday,[]
263001604255514624,424684518,negative,I'm going to the Duke game on Saturday. Haha. DUKE. What'a joke they are.,im going duke game saturday haha duke whata joke,[]
264024226997084162,46476923,objective-OR-neutral,"Ready for the long drive to the Boro tomorrow! If you are a past or present GSU student, you better be at Paulson on Sat! #BeatAppState #GSU",ready long drive boro tomorrow past present gsu student better paulson sat beatappstate gsu,"['BeatAppState', 'GSU']"
263849790591336448,848417731,positive,"Channel 4 30 years old on Friday! D'oh Showed some great programmes over the years, especially Paul Hogan.",channel 4 30 year old friday doh showed great programme year especially paul hogan,[]
263023629766389760,121950254,positive,Monday Night Football at #ciscos..win a chance at going to Hawaii for the Pro bowl !!! Happy Hour all night http://instagr.am/p/RYXDwGI8DA/ ,monday night football ciscoswin chance going hawaii pro bowl happy hour night httpinstagrampryxdwgi8da,['ciscos']
264256692131360768,428637558,negative,"Spain summons Argentine ambassador in oil dispute - Spain warned Argentina on Friday it risks becoming ""an... http://is.gd/cYSYup ",spain summons argentine ambassador oil dispute spain warned argentina friday risk becoming httpisgdcysyup,[]
258379289462968320,494366588,negative,"Monta Ellis commits his 1st foul! He's cold with 2 missed FTs, a foul and a miss to start Q3. #Bucks trail #Bulls 70-60, mid Q3.",monta elli commits 1st foul he cold 2 missed ft foul miss start q3 buck trail bull 7060 mid q3,"['Bucks', 'Bulls']"
264096603818827776,764842129,neutral,@Real_Liam_Payne guess who's going to your December 3rd concert at MSG! #ThisGirl,real_liam_payne guess who going december 3rd concert msg thisgirl,['ThisGirl']
263875704058413056,558942842,negative,Niggas is having 7th grade fights on here you in high school I CAN'T EVEN DEAL.,nigga 7th grade fight high school cant even deal,[]
255656488226398209,81902902,objective,Davos coach Del Curto expects Rick Nash to return tonight. Davos are a fairly bad 10th in the table with 9 points from 10 GP. #NYRangers,davos coach del curto expects rick nash return tonight davos fairly bad 10th table 9 point 10 gp nyrangers,['NYRangers']
264003494422388736,631225392,positive,I played rugby yesterday may have broken my finger but it was definitely worth the pain the game is more fun than I remember,played rugby yesterday may broken finger definitely worth pain game fun remember,[]
264248326914994176,46958002,positive,"Every Thursday I go to Jesse Black in Casselberry, FL just for these girls http://twitpic.com/b9jr1u ",every thursday go jesse black casselberry fl girl httptwitpiccomb9jr1u,[]
263887048220499968,70409036,negative,"Dear Spurs, You are out of COC, not in Champions League and come May wont be in top 4. Why do you even exist?",dear spur coc champion league come may wont top 4 even exist,[]
263798557461598209,798911048,positive,"Tomorrow...Walmart, Target, Walgreens, CVS, Kroger, whoever..I'm coming for that discounted candy...be ready for it ;)",tomorrowwalmart target walgreens cv kroger whoeverim coming discounted candybe ready,[]
